t,x,err
56458,0.00302572,0.00170091
56459,-0.00266527,0.00245795
56460,0.00501971,0.00138144
56461,0.00512388,0.00114796
56462,0.00187398,0.00097307
56463,0.00204961,0.00097795
56464,-0.00043503,0.00134118
56465,0.00090280,0.00094181
56466,0.00115254,0.00239603
56467,0.00065846,0.00117225
56468,0.00040743,0.00194630
56469,0.00091065,0.00074366
56470,0.00350355,0.00154998
56471,0.00319697,0.00081452
56472,0.00404838,0.00225856
56473,0.00261103,0.00087061
56474,-0.00484062,0.00274696
56475,0.00228423,0.00107933
56476,0.00190770,0.00304372
56477,0.00296341,0.00092286
56478,0.00109014,0.00145838
56479,0.00112224,0.00089436
56480,0.00072748,0.00230459
56481,0.00224716,0.00104099
56482,-0.00095643,0.00177440
56483,0.00360094,0.00078504
56484,0.00126722,0.00101969
56485,0.00142714,0.00083607
56486,0.00090149,0.00079725
56487,0.00163944,0.00072897
56488,0.00054184,0.00080595
56489,0.00069361,0.00052824
56490,-0.00013641,0.00090667
56491,0.00196728,0.00085664
56492,-0.00199779,0.00362283
56493,0.00382239,0.00079798
56494,0.00232775,0.00092006
56495,0.00118383,0.00132971
56496,-0.00125205,0.00180391
56497,-0.00347959,0.00277787
56498,0.00125000,0.00283300
56499,0.00030063,0.00268202
56500,0.00074999,0.00131771
56501,0.00041097,0.00228162
56502,-0.00073978,0.00763220
56503,0.00229799,0.00201423
56504,0.00137455,0.00124763
56505,0.00001134,0.00222012
56506,-0.00112046,0.00406927
56508,-0.00028739,0.00236740
56509,-0.00187346,0.00563449
56510,0.00205127,0.00125690
56511,0.00533152,0.00547957
56512,-0.00024909,0.00472320
56513,0.00252666,0.00470512
56514,0.00861458,0.00166852
56517,0.00580891,0.00331561
56518,0.00064085,0.00154012
56520,-0.00327780,0.00678200
56521,0.00151634,0.00229023
56522,0.00340059,0.00232556
56523,0.00343888,0.00319177
56524,0.00327927,0.00565693
56525,0.00149962,0.00228038
56526,0.01097502,0.00183024
56527,0.00312933,0.00237070
56528,0.00827244,0.00182015
56529,0.00235259,0.00162634
56531,-0.00605138,0.00802994
56532,-0.00086698,0.00075649
56533,0.00022759,0.00143358
56534,0.00179223,0.00178750
56535,0.00179848,0.00110691
56536,-0.00084216,0.00127214
56537,0.00160859,0.00159539
56538,0.00202777,0.00196374
56539,0.00162404,0.00247089
56540,0.00033706,0.00141119
56541,-0.00113027,0.00163278
56542,0.00200038,0.00130095
56543,-0.00162047,0.00109526
56544,-0.00112649,0.00140106
56545,0.00110723,0.00128790
56546,0.00142232,0.00122931
56547,0.00183739,0.00132487
56548,0.00206960,0.00173308
56549,0.00096283,0.00133283
56550,0.00057047,0.00109772
56551,-0.00066526,0.00129429
56552,-0.00083442,0.00138836
56553,0.00058661,0.00145799
56554,0.00080006,0.00110873
56555,0.00101088,0.00087599
56556,0.00324783,0.00147089
56557,0.00423374,0.00124574
56558,0.00196171,0.00134421
56559,0.00229036,0.00105261
56560,0.00102931,0.00137065
56561,0.00331470,0.00159630
56562,-0.00035067,0.00131512
56563,0.00077279,0.00112725
56564,0.00055205,0.00110885
56565,0.00493322,0.00148460
56566,-0.00187482,0.00181972
56567,0.00106808,0.00128006
56568,0.00235858,0.00118574
56569,0.00159307,0.00090771
56570,-0.00003316,0.00147463
56571,0.00106016,0.00099450
56572,-0.00107616,0.00091753
56573,0.00138543,0.00081518
56574,0.00050585,0.00062921
56575,0.00136406,0.00063093
56576,0.00017523,0.00080699
56577,0.00161296,0.00067299
56578,-0.00009096,0.00056981
56579,-0.00029958,0.00056617
56580,-0.00017035,0.00056020
56581,-0.00056130,0.00069708
56582,0.00106305,0.00081229
56583,0.00068558,0.00084126
56584,0.00019336,0.00075533
56585,0.00237343,0.00073041
56586,0.00092481,0.00056261
56587,0.00005646,0.00046999
56588,-0.00013894,0.00051447
56589,0.00058253,0.00059664
56590,-0.00095528,0.00070685
56591,0.00151491,0.00061542
56592,0.00149866,0.00091290
56593,-0.00010815,0.00084177
56594,-0.00035455,0.00139822
56595,0.00067266,0.00077309
56596,0.00060983,0.00134962
56597,0.00060314,0.00112956
56598,0.00064908,0.00135065
56599,0.00020288,0.00148110
56600,0.00041474,0.00127131
56601,0.00067262,0.00154443
56602,-0.00003352,0.00121498
56603,0.00324735,0.00122203
56604,0.00195573,0.00076414
56605,0.00144554,0.00064526
56606,-0.00068356,0.00081734
56607,-0.00038253,0.00076958
56608,0.00236054,0.00068969
56609,0.00487376,0.00084875
56610,0.00103500,0.00154151
56611,0.00474016,0.00155500
56612,0.00269161,0.00119641
56613,0.00309673,0.00142511
56614,-0.00190160,0.00121234
56615,0.00037087,0.00105268
56616,0.00095434,0.00073213
56617,-0.00053445,0.00134490
56618,-0.00198199,0.00154660
56619,0.00102760,0.00092644
56620,-0.00078649,0.00146922
56621,0.00258625,0.00185646
56622,0.00122615,0.00127730
56623,0.00279321,0.00145590
56624,0.00212123,0.00114303
56625,0.00006487,0.00093105
56626,0.00110847,0.00099847
56627,0.00105945,0.00105181
56628,0.00114210,0.00131364
56629,0.00076888,0.00103601
56630,-0.00051504,0.00094976
56631,0.00091674,0.00114455
56632,-0.00041430,0.00080159
56633,0.00022136,0.00101015
56634,-0.00003889,0.00109222
56635,0.00267414,0.00113961
56636,0.00233226,0.00106925
56637,0.00252669,0.00125332
56638,0.00324636,0.00132039
56639,0.00255090,0.00110362
56640,0.00024773,0.00161624
56641,0.00293060,0.00071479
56642,0.00032923,0.00114947
56643,0.00036581,0.00112024
56644,0.00425292,0.00142437
56645,-0.00031853,0.00122078
56646,-0.00166342,0.00147918
56647,0.01308458,0.00568539
56648,0.00211245,0.00182562
56649,-0.00053904,0.00114209
56650,0.00044074,0.00117232
56651,-0.00219072,0.00134307
56652,0.00100352,0.00130482
56653,-0.00082028,0.00121411
56654,-0.00006226,0.00221029
56655,0.00159145,0.00138087
56656,-0.00251288,0.00200645
56657,0.00046737,0.00132375
56658,0.00054645,0.00130066
56659,0.00098937,0.00154825
56660,0.00309469,0.00228690
56661,0.00083223,0.00100376
56662,0.00235195,0.00220035
56663,0.00536573,0.00142667
56664,0.00308117,0.00121636
56665,-0.00007623,0.00114323
56666,0.00221049,0.00240085
56667,-0.00005967,0.00092943
56668,0.00066871,0.00117097
56669,0.00048104,0.00116484
56670,-0.00054143,0.00094636
56671,0.00067528,0.00094886
56672,0.00015109,0.00087081
56673,-0.00047162,0.00081746
56674,0.00018331,0.00084913
56675,0.00147891,0.00092826
56676,-0.00002823,0.00075173
56677,-0.00030064,0.00093088
56678,-0.00071301,0.00114466
56679,0.00217304,0.00134400
56680,0.00048857,0.00086348
56681,0.00154676,0.00092935
56682,0.00072032,0.00109524
56683,0.00089538,0.00133134
56684,-0.00066932,0.00112830
56685,0.00074402,0.00094209
56686,0.00002493,0.00094928
56687,0.00042618,0.00088558
56688,0.00173327,0.00091472
56689,0.00175036,0.00097422
56690,0.00226744,0.00105971
56691,-0.00048640,0.00099182
56692,-0.00016120,0.00088960
56693,-0.00019171,0.00080128
56694,-0.00057296,0.00085578
56695,0.00015071,0.00075733
56696,0.00121607,0.00071968
56697,0.00141094,0.00083172
56698,-0.00154141,0.00093930
56699,0.00159946,0.00114710
56700,-0.00199282,0.00169984
56701,0.00152707,0.00111634
56702,0.00272582,0.00110232
56703,0.00064622,0.00140745
56704,-0.00037374,0.00186896
56705,0.00255795,0.00140867
56706,0.00120036,0.00131878
56707,0.00240968,0.00112594
56708,0.00026617,0.00088115
56709,0.00166210,0.00121160
56710,0.00134856,0.00116072
56711,0.00260420,0.00122760
56712,-0.00080834,0.00122753
56713,0.00038978,0.00106306
56714,0.00055134,0.00099814
56715,0.00212183,0.00068305
56716,-0.00006337,0.00100173
56717,-0.00041426,0.00109125
56718,-0.00051378,0.00206087
56719,0.00012392,0.00082022
56720,0.00129447,0.00078850
56721,0.00259720,0.00083063
56722,0.00258205,0.00093189
56723,0.00324757,0.00096757
56724,0.00165013,0.00112853
56725,0.00006069,0.00125809
56726,0.00136178,0.00086000
56727,-0.00015015,0.00116516
56728,0.00223470,0.00169484
56729,0.00249361,0.00153771
56730,0.00201780,0.00096947
56731,0.00217548,0.00202909
56732,0.00103299,0.00114958
56733,-0.00056609,0.00098795
56734,-0.00060735,0.00071189
56735,0.00056039,0.00075215
56736,-0.00002872,0.00088852
56737,0.00303815,0.00106335
56738,0.00156049,0.00073883
56739,-0.00015898,0.00140715
56740,0.00014925,0.00078761
56741,0.00255499,0.00096827
56742,0.00179932,0.00100904
56743,0.00162381,0.00059551
56744,0.00048894,0.00090690
56745,0.00102012,0.00076612
56746,-0.00014739,0.00123065
56747,0.00235872,0.00099418
56748,-0.00054233,0.00113094
56749,-0.00048038,0.00119185
56750,0.00061616,0.00132255
56751,0.00149193,0.00113462
56752,0.00159855,0.00109130
56753,0.00265997,0.00169312
56754,0.00027641,0.00094840
56755,0.00034745,0.00080955
56756,0.00089261,0.00082615
56757,0.00159133,0.00082729
56758,0.00295210,0.00085699
56759,0.00158464,0.00140347
56760,-0.00025779,0.00110074
56761,0.00026302,0.00105278
56762,0.00168752,0.00072867
56763,0.00087297,0.00085195
56764,-0.00053935,0.00125827
56765,-0.00027214,0.00071780
56766,-0.00104782,0.00085190
56767,0.00299574,0.00123460
56768,0.00110770,0.00104605
56769,0.00018514,0.00146984
56770,-0.00017821,0.00057447
56771,0.00137081,0.00081828
56772,0.00151192,0.00071899
56773,0.00181934,0.00083555
56774,0.00081168,0.00076218
56775,0.00145844,0.00067047
56776,0.00146140,0.00067249
56777,0.00092158,0.00074523
56778,0.00124689,0.00089845
56779,0.00157245,0.00077961
56780,0.00130286,0.00072751
56781,0.00095494,0.00089992
56782,0.00156463,0.00082265
56783,0.00015140,0.00087258
56784,0.00175797,0.00079518
56785,0.00085671,0.00106300
56786,0.00254919,0.00110693
56787,0.00122043,0.00126631
56788,0.00181003,0.00101591
56789,-0.00052443,0.00133889
56790,0.00076210,0.00094235
56791,0.00029614,0.00099177
56792,0.00102570,0.00084502
56793,0.00015920,0.00098358
56794,0.00155749,0.00104337
56795,0.00124589,0.00095599
56796,-0.00062958,0.00092027
56797,-0.00003485,0.00090464
56798,0.00158609,0.00119480
56799,0.00028865,0.00092023
56800,-0.00050783,0.00083918
56801,-0.00092570,0.00098402
56802,0.00035853,0.00095027
56803,0.00156266,0.00105503
56804,0.00038095,0.00085851
56805,-0.00056700,0.00129088
56806,-0.00019852,0.00118832
56807,0.00064180,0.00087583
56808,-0.00012238,0.00106019
56809,0.00052646,0.00097316
56810,-0.00092582,0.00145029
56811,-0.00075051,0.00173136
56812,0.00100531,0.00086794
56813,-0.00072262,0.00095323
56814,0.00020558,0.00074033
56815,0.00029148,0.00107851
56816,0.00061936,0.00094379
56817,0.00015922,0.00085006
56818,0.00048027,0.00092837
56819,0.00198933,0.00131472
56820,-0.00009208,0.00131827
56821,-0.00000243,0.00091337
56822,-0.00647199,0.00556502
56823,0.00096870,0.00171644
56824,0.00140399,0.00126735
56825,0.00141829,0.00103620
56826,0.00013189,0.00234547
56827,-0.00114688,0.00133954
56828,-0.00023827,0.00120698
56829,0.00106448,0.00126063
56830,0.00081951,0.00113226
56831,-0.00026750,0.00119512
56832,0.00283331,0.00145363
56833,-0.00207766,0.00177546
56834,-0.00098780,0.00265041
56835,-0.00009355,0.00135384
56836,0.00037345,0.00114631
56837,0.00125970,0.00155462
56838,-0.00385657,0.00283140
56839,-0.00136585,0.00317186
56840,0.00107822,0.00134441
56841,0.00056114,0.00163937
56842,0.00124280,0.00113966
56843,0.00151697,0.00107232
56844,0.00267946,0.00194311
56845,-0.00003619,0.00105107
56846,-0.00112571,0.00102621
56847,0.00039739,0.00086609
56848,-0.00039123,0.00153526
56849,0.00367397,0.00151907
56850,0.00013656,0.00139875
56851,-0.00076699,0.00106811
56852,0.00075400,0.00142516
56853,0.00045591,0.00081724
56854,-0.00182823,0.00138413
56855,0.00126296,0.00124642
56856,0.00128562,0.00130284
56860,0.00227931,0.00072300
56861,0.00102462,0.00084242
56862,0.00316302,0.00180564
56863,0.00071439,0.00105316
56869,0.00156096,0.00119293
56870,0.00960849,0.00554889
56871,0.00042514,0.00191204
56872,-0.00039777,0.00106167
56873,-0.00046982,0.00131226
56874,-0.00137907,0.00300382
56875,0.00219258,0.00217838
56876,0.00115312,0.00207070
56877,0.00067326,0.00120968
56878,0.00721162,0.01091892
56879,-0.00103232,0.00184193
56880,-0.00185325,0.00154182
56881,-0.00042461,0.00131942
56882,0.00087464,0.00117581
56883,0.00172504,0.00097046
56884,-0.00000958,0.00105459
56885,0.00043051,0.00107854
56886,0.00010187,0.00096277
56887,-0.00054873,0.00086471
56888,-0.00035912,0.00099932
56889,0.00234439,0.00189406
56890,-0.00147477,0.00222954
56891,0.00051965,0.00166075
56892,0.00048339,0.00106209
56893,-0.00017357,0.00113655
56894,0.00184464,0.00098601
56895,0.00011205,0.00107019
56896,-0.00114263,0.00134595
56897,0.00043101,0.00110854
56898,0.00057538,0.00099006
56899,0.00097685,0.00169118
56901,-0.00046134,0.00157057
56902,-0.00024268,0.00117443
56903,-0.00326567,0.00199536
56904,0.00183550,0.00190166
56905,0.00228506,0.00161696
56906,0.00384083,0.00160490
56907,0.00211794,0.00143039
56908,0.00025385,0.00465965
56909,0.00111104,0.00129519
56910,0.00170820,0.00170975
56911,0.00037372,0.00217374
56912,0.00131507,0.00145366
56913,-0.00328046,0.00395965
56914,0.00336395,0.00184032
56915,0.00185940,0.00163770
56916,-0.00243930,0.00190195
56917,0.00064658,0.00147187
56918,-0.00265567,0.00258504
56919,0.00738311,0.00759134
56920,-0.00696844,0.00311716
56921,-0.00097311,0.00322453
56922,0.00070110,0.00172198
56923,-0.00227958,0.00145004
56924,0.00069828,0.00142277
56925,-0.00081158,0.00374217
56926,-0.00077270,0.00142371
56927,0.00240536,0.00194546
56928,-0.00030692,0.00205541
56929,-0.00046647,0.00125319
56930,0.00113177,0.00197287
56931,0.00038134,0.00138367
56932,-0.00145825,0.00133884
56933,0.00037506,0.00095467
56934,-0.00030424,0.00105587
56935,0.00166253,0.00101036
56936,-0.00041870,0.00108389
56937,0.00058128,0.00080180
56938,0.00112408,0.00107611
56939,0.00233907,0.00106017
56940,0.00143045,0.00105899
56941,-0.00042169,0.00095056
56942,-0.00025328,0.00117295
56943,0.00055056,0.00096963
56944,-0.00044448,0.00157555
56945,0.00257641,0.00138010
56946,-0.00137805,0.00111415
56947,-0.00103234,0.00144858
56948,0.00056667,0.00104836
56949,-0.00070545,0.00087476
56950,0.00215896,0.00113432
56951,0.00021105,0.00110464
56952,0.00037829,0.00109105
56953,0.00061192,0.00121152
56954,-0.00143473,0.00103413
56955,0.00065264,0.00143924
56956,0.00232625,0.00184840
56957,-0.00130398,0.00138228
56958,0.00067640,0.00123377
56959,0.00185036,0.00107896
56960,-0.00041258,0.00140411
56961,0.00268146,0.00241870
56962,0.00025162,0.00179642
56963,-0.00082777,0.00136346
56964,0.00053876,0.00110158
56965,0.00145685,0.00161654
56966,0.00192451,0.00259949
56967,0.01432645,0.00722018
56968,0.00216333,0.00242662
56969,0.00197176,0.00206850
56970,0.00228352,0.00330549
56971,0.00054092,0.00214964
56972,0.00137564,0.00275162
56973,0.00627444,0.00138675
56974,0.00432214,0.00164172
56975,-0.00164299,0.00328411
56976,0.00050389,0.00136515
56977,0.00211292,0.00126409
56978,0.00178437,0.00155531
56979,0.00182940,0.00083392
56980,0.00484976,0.00103744
56981,0.00645841,0.00146447
56982,0.00242187,0.00143712
56983,0.00360360,0.00114332
56984,0.00137467,0.00116098
56985,0.00372463,0.00106049
56986,0.00393554,0.00138921
56987,0.00010614,0.00119629
56988,0.00158450,0.00118737
56989,0.00111755,0.00127105
56990,0.00165535,0.00107854
56991,0.00051745,0.00125198
56993,0.00961858,0.00198105
56994,0.00210121,0.00079975
56995,0.00304323,0.00098032
56996,0.00012689,0.00115323
56997,0.00183465,0.00130968
56998,0.00167581,0.00144087
56999,0.00114787,0.00111508
57000,0.00082738,0.00127551
57001,-0.00026094,0.00168841
57002,-0.00297612,0.00206440
57003,0.00466219,0.00474590
57004,0.00021984,0.00316296
57005,-0.00003009,0.00157664
57006,0.00040870,0.00124634
57007,0.00258412,0.00121921
57008,0.00502200,0.00130833
57009,0.00448773,0.00158446
57010,0.00171896,0.00143722
57011,0.00195648,0.00136639
57012,0.00202097,0.00194328
57013,0.00192505,0.00183557
57014,0.00095594,0.00114255
57015,0.00031523,0.00115468
57016,0.00159058,0.00163030
57017,0.00150136,0.00118051
57018,0.00163925,0.00140461
57019,0.00450269,0.00120375
57020,-0.00016371,0.00352446
57021,0.00582999,0.00256797
57022,-0.00047560,0.00277749
57023,0.00255979,0.00126610
57024,0.00130760,0.00157933
57025,0.00432860,0.00388720
57026,0.00170283,0.00256632
57027,-0.00073757,0.00245219
57028,0.00410770,0.00168092
57029,0.00745805,0.00268208
57031,0.00918852,0.00308480
57032,0.00447435,0.00214010
57033,0.00070230,0.00171105
57034,0.00109496,0.00116534
57035,0.00452015,0.00092263
57036,0.00257948,0.00213872
57037,0.00331118,0.00114076
57038,0.00286127,0.00180813
57039,0.00291634,0.00089259
57040,0.00189743,0.00108329
57041,0.00033401,0.00092938
57042,0.00012602,0.00145964
57043,0.00388612,0.00093762
57044,0.00102871,0.00157822
57045,0.00208901,0.00173814
57047,0.00077382,0.00083436
57048,0.00122986,0.00083280
57049,0.00167142,0.00101859
57050,0.00064037,0.00162731
57051,0.00127623,0.00112623
57052,-0.00209852,0.00149252
57053,0.00021834,0.00102987
57054,0.00034791,0.00094949
57055,0.00017920,0.00226779
57056,0.00314566,0.00279938
57057,0.00500220,0.00220840
57058,0.00318510,0.00138538
57059,0.00376690,0.00142839
57060,0.00081869,0.00150388
57061,-0.00036510,0.00119903
57062,0.00375161,0.00122398
57063,0.00454394,0.00111370
57064,0.00598105,0.00124426
57065,0.00635227,0.00116979
57066,0.00366816,0.00100175
57067,0.00281308,0.00118881
57068,0.00281090,0.00101013
57069,0.00200813,0.00082305
57070,0.00096011,0.00092618
57071,0.00069743,0.00079539
57072,-0.00054521,0.00162714
57073,0.00205128,0.00120322
57074,0.00010241,0.00084209
57075,0.00555649,0.00136211
57076,0.00112410,0.00119731
57077,-0.00170321,0.00132393
57078,0.00034353,0.00171528
57079,0.00117922,0.00090089
57080,-0.00232312,0.00174099
57081,-0.00075854,0.00139361
57082,0.00135424,0.00152879
57083,0.00145359,0.00071435
57084,0.00145441,0.00091532
57085,0.00251950,0.00117742
57086,0.00178017,0.00094903
57087,0.00141033,0.00107196
57088,0.00251669,0.00093188
57089,0.00245882,0.00076765
57090,0.00489432,0.00128247
57091,0.00403406,0.00204134
57092,0.00209262,0.00094971
57093,0.00230402,0.00121431
57094,0.00137134,0.00108848
57095,0.00280660,0.00176277
57096,0.00169275,0.00136474
57097,0.00011514,0.00136102
57098,0.00084961,0.00173471
57099,0.00065532,0.00123755
57100,-0.00206890,0.00139675
57101,-0.00136793,0.00117146
57102,-0.00014147,0.00130750
57103,0.00245781,0.00119296
57104,0.00282576,0.00109155
57105,0.00121850,0.00091728
57106,0.00023824,0.00119620
57107,0.00258214,0.00099730
57108,0.00300556,0.00102439
57109,0.00160077,0.00123502
57110,0.00344400,0.00094848
57111,0.00454687,0.00078718
57112,0.00367417,0.00108062
57113,0.00065692,0.00161544
57114,0.00159641,0.00090996
57115,0.00165320,0.00088305
57116,0.00149707,0.00113755
57117,0.00139293,0.00100319
57118,-0.00015362,0.00117472
57119,0.00051249,0.00084548
57120,0.00147681,0.00139378
57121,0.00210850,0.00078468
57122,0.00463489,0.00085242
57123,0.00394007,0.00115046
57124,0.00473670,0.00113260
57125,0.00361182,0.00102518
57126,0.00191680,0.00093681
57127,0.00110174,0.00111859
57128,0.00137505,0.00092244
57129,0.00208261,0.00141461
57130,0.00104160,0.00124052
57131,-0.00062901,0.00136717
57132,0.00085508,0.00107564
57133,0.00219168,0.00104836
57134,0.00084570,0.00107761
57135,-0.00472371,0.00271830
57136,-0.00510408,0.00300848
57137,-0.00125249,0.00122851
57138,-0.00091349,0.00190009
57139,0.00040174,0.00144602
57140,0.00077854,0.00119249
57141,0.00069292,0.00113704
57142,0.00127415,0.00183695
57143,0.00099473,0.00110855
57144,0.00062419,0.00127454
57145,0.00043558,0.00099864
57146,0.00310139,0.00145743
57147,0.00077226,0.00118118
57148,0.00035260,0.00111654
57149,0.00257387,0.00095540
57150,-0.00065675,0.00158439
57151,0.00037816,0.00125122
57152,0.00046119,0.00168478
57153,0.00161320,0.00150144
57154,0.00056212,0.00098390
57155,0.00115429,0.00111373
57156,-0.00204549,0.00124028
57157,-0.00112034,0.00129742
57158,0.00066014,0.00100758
57159,0.00035453,0.00081015
57160,-0.00149229,0.00108965
57161,0.00160364,0.00102632
57162,0.00099139,0.00082285
57163,-0.00069623,0.00118604
57164,0.00276909,0.00127196
57165,0.00001740,0.00104482
57166,0.00002480,0.00121240
57167,-0.00096981,0.00103408
57168,0.00082307,0.00109056
57169,0.00342484,0.00136254
57170,0.00095687,0.00160342
57171,0.00089850,0.00107398
57172,0.00027863,0.00096275
57173,0.00009275,0.00122565
57174,-0.00002136,0.00100534
57175,0.00007393,0.00134842
57176,0.00286279,0.00154084
57177,-0.00059325,0.00173598
57178,0.00289690,0.00255729
57179,0.00125111,0.00114802
57180,-0.00031437,0.00121675
57181,0.00145145,0.00157694
57182,-0.00298836,0.00176256
57183,0.00200835,0.00109874
57184,0.00084038,0.00142477
57185,-0.00047017,0.00130456
57186,0.00142380,0.00195893
57187,0.00235969,0.00209370
57188,-0.00315967,0.00412161
57189,0.00179831,0.00122510
57190,0.00118913,0.00191522
57191,-0.00006196,0.00141369
57192,0.00070376,0.00176543
57193,-0.00022242,0.00116907
57194,0.00099721,0.00143355
57195,-0.00035615,0.00181359
57196,0.00065369,0.00107915
57197,-0.00005796,0.00078243
57198,0.00248643,0.00114915
57199,0.00291601,0.00100406
57200,0.00235243,0.00092816
57201,0.00121120,0.00078201
57202,0.00033527,0.00188416
57203,-0.00026565,0.00101524
57204,0.00123284,0.00087225
57205,-0.00278584,0.00225049
57206,0.00138330,0.00104871
57207,-0.00058443,0.00079604
57208,0.00211807,0.00099148
57209,0.00035949,0.00093088
57210,0.00110040,0.00075808
57211,0.00134066,0.00077909
57212,-0.00068027,0.00073690
57213,0.00206341,0.00085328
57214,-0.00053918,0.00068879
57215,0.00066581,0.00084642
57216,0.00016896,0.00072517
57217,0.00058042,0.00114163
57218,-0.00111388,0.00078165
57219,0.00116851,0.00103715
57220,0.00017525,0.00095169
57221,0.00068659,0.00118159
57222,0.00143788,0.00139523
57223,0.00062650,0.00753688
57224,0.00086822,0.00081276
57225,0.00059738,0.00156926
57226,0.00190742,0.00178198
57227,0.00410598,0.00312297
57228,0.00165716,0.00155283
57229,0.00133328,0.00126638
57230,0.00167878,0.00339986
57231,0.00102284,0.00385748
57232,0.00011657,0.00237804
57233,-0.00104149,0.00421456
57234,-0.00410925,0.00226291
57235,0.00027462,0.00171770
57236,0.00041343,0.00131966
57237,0.00358852,0.00160898
57238,0.00372429,0.00124436
57239,0.00281349,0.00208722
57240,0.00249017,0.00163461
57241,0.00765360,0.00443847
57242,0.00030545,0.00322660
57243,0.00349451,0.00173372
57244,-0.00011179,0.00159762
57245,0.00158376,0.00151381
57246,0.00100121,0.00155766
57247,-0.00318198,0.00194537
57248,-0.00073341,0.00222341
57249,0.00296409,0.00121953
57250,0.00093491,0.00135842
57251,0.00211088,0.00151162
57252,0.00231403,0.00375161
57253,-0.00012938,0.00152071
57254,0.00321446,0.00186382
57255,-0.00001605,0.00165360
57256,-0.00017230,0.00130595
57257,0.00063929,0.00123176
57258,0.00038677,0.00136693
57259,0.00104244,0.00287964
57260,0.00029369,0.00182175
57261,0.00385853,0.00413176
57262,0.00117954,0.00187845
57263,0.00123199,0.00153008
57264,0.00047483,0.00123934
57265,0.00095889,0.00113814
57266,-0.00355986,0.00556142
57267,0.00234458,0.00270938
57268,-0.00076247,0.00189365
57269,-0.00057315,0.00184162
57270,0.00218594,0.00106167
57271,0.00213896,0.00135050
57272,-0.00049219,0.00135055
57273,0.00066513,0.00155611
57274,-0.00228092,0.00294056
57275,0.00018247,0.00179815
57276,0.00035526,0.00193240
57277,-0.00312913,0.00382678
57278,0.00365863,0.00166114
57279,0.00206002,0.00166764
57280,0.00063594,0.00161603
57281,0.00156863,0.00201103
57282,-0.00004182,0.00303599
57283,0.00049479,0.00294791
57284,-0.00158205,0.00339985
57285,0.00082595,0.00285597
57286,0.00074637,0.00182462
57287,-0.00056961,0.00160392
57288,0.00148024,0.00391945
57289,0.00008297,0.00125151
57290,0.00161894,0.00147065
57291,-0.00254804,0.00185882
57292,0.00322036,0.00115252
57293,-0.00028735,0.00144062
57294,0.00244047,0.00096231
57295,0.00172540,0.00121658
57296,-0.00224348,0.00131921
57297,0.00185626,0.00118080
57298,-0.00099668,0.00098366
57299,0.00180481,0.00142181
57300,0.00089626,0.00104796
57301,-0.00035142,0.00116710
57302,0.00049523,0.00106668
57303,-0.00013199,0.00080279
57304,-0.00032197,0.00100751
57305,0.00145400,0.00104463
57306,0.00020728,0.00098836
57307,0.00179302,0.00106443
57308,-0.00072742,0.00125524
57309,0.00001483,0.00100652
57310,0.00039052,0.00085346
57311,0.00028834,0.00105261
57312,0.00100876,0.00118969
57313,0.00129641,0.00103834
57314,0.00181762,0.00131622
57315,0.00095536,0.00085748
57316,0.00056724,0.00116064
57317,-0.00119902,0.00108690
57318,-0.00208724,0.00199921
57319,0.00039132,0.00099313
57320,0.00020025,0.00088897
57321,-0.00162040,0.00108962
57322,-0.00039741,0.00110125
57323,0.00193048,0.00204555
57324,0.00037661,0.00084500
57325,0.00103431,0.00102455
57326,-0.00083005,0.00182560
57333,0.00089372,0.00253918
57334,0.00067876,0.00100026
57335,0.00022094,0.00099814
57336,-0.00001050,0.00158095
57337,0.00009412,0.00101596
57338,0.00034725,0.00104230
57339,-0.00074337,0.00156286
57340,0.00245977,0.00163262
57341,-0.00083062,0.00100722
57342,-0.00059875,0.00091347
57343,-0.00045858,0.00102532
57344,-0.00051468,0.00184450
57345,0.00004640,0.00084926
57346,-0.00139269,0.00122747
57347,-0.00071683,0.00124406
57348,-0.00011896,0.00096825
57349,0.00106848,0.00105221
57350,-0.00170532,0.00102698
57351,-0.00011369,0.00126334
57352,0.00027528,0.00102194
57353,-0.00025375,0.00097423
57354,0.00141763,0.00095358
57355,-0.00219126,0.00106123
57356,-0.00041000,0.00108536
57357,0.00049795,0.00123074
57358,0.00052570,0.00135063
57359,0.00058543,0.00206238
57363,-0.00050098,0.00115135
57364,-0.00186478,0.00128937
57365,-0.00089171,0.00110305
57366,0.00024074,0.00111961
57367,-0.00095172,0.00098705
57368,-0.00278388,0.00209038
57369,0.00006429,0.00093228
57370,0.00160430,0.00108258
57371,0.00068119,0.00118650
57372,0.00142919,0.00095329
57373,0.00243593,0.00162990
57374,0.00122823,0.00096462
57375,0.00192676,0.00082492
57376,0.00096398,0.00075174
57377,0.00179588,0.00109762
57378,0.00303632,0.00144045
57379,-0.00042378,0.00101760
57380,0.00198186,0.00094982
57381,0.00054693,0.00088541
57382,0.00252459,0.00107344
57383,0.00249752,0.00142528
57384,0.00351108,0.00130797
57385,0.00238757,0.00096335
57386,0.00077337,0.00117276
57387,0.00389761,0.00134629
57388,0.00013097,0.00175731
57389,0.00279866,0.00146212
57390,0.00037437,0.00134791
57391,0.00166713,0.00140944
57392,0.00123830,0.00140065
57393,0.00207133,0.00216345
57394,0.00043803,0.00144365
57395,-0.00006192,0.00136856
57396,0.00010593,0.00178047
57397,0.00044507,0.00126804
57398,0.00173394,0.00123749
57399,0.00025715,0.00110481
